x,z,d
-28.5,-3.6666665,5.074042
-28,-3.6666665,4.7428536
-27.5,-3.6666665,4.4404454
-27,-3.6666665,4.180081
-26.5,-3.6666665,3.9705563
-26,-3.6666665,3.812582
-25.5,-3.6666665,3.7112172
-25,-3.6666665,3.6669865
-24.5,-3.6666665,3.6667087
-24,-3.6666665,3.6666667
-23.5,-3.6666665,3.6666667
-23,-3.6666665,3.6666667
-22.5,-3.6666665,3.6666667
-22,-3.6666665,3.6666667
-21.5,-3.6666665,3.6666667
-21,-3.6666665,3.6666667
-20.5,-3.6666665,3.6666667
-20,-3.6666665,3.6666667
